,Time,User,Tweet
329,2022-03-21 09:55:24,AJENews,"RT @AJEnglish: The Boeing 737 plane crashed in the countryside near Wuzhou city in the Guangxi region causing a ""mountain fire”, with an un…"
330,2022-03-21 08:35:11,AJENews,BREAKING: Plane carrying 133 crashes in China: State TV https://t.co/Z2cblWgwNm https://t.co/tk6HC69nW3
331,2022-03-20 20:30:41,AJENews,"UPDATE: Russia says it is advancing towards Mariupol
https://t.co/XDPY52YjU9 https://t.co/bpt8GH5kt0"
332,2022-03-20 20:01:40,AJENews,"UPDATE: Israel’s parliament speaker expresses support to Zelenskyy
https://t.co/XDPY52YjU9 https://t.co/psjYABQTpv"
333,2022-03-20 18:29:14,AJENews,"Russia losing high-ranking military officers, Ukraine says.
https://t.co/XDPY52YjU9"
334,2022-03-20 16:46:41,AJENews,"UPDATE: Protests break out in Kherson as residents confront Russian troops

https://t.co/XDPY52YjU9 https://t.co/k584aykfmt"
335,2022-03-20 15:39:47,AJENews,"UPDATE: Strike on Kyiv apartment block wounds five 
https://t.co/XDPY52YjU9 https://t.co/rxzSOeADXb"
336,2022-03-20 14:33:17,AJENews,"UPDATE: At least 902 civilians killed in Ukraine since conflict began: UN
https://t.co/XDPY52YjU9 https://t.co/nBhMlXqUES"
337,2022-03-20 14:01:48,AJENews,UPDATE: Ukraine front lines not shifting as Russia loses momentum - Official https://t.co/XDPY52YjU9 https://t.co/DNtNAM9YrJ
338,2022-03-20 13:31:30,AJENews,"Ukraine says seven humanitarian corridors will open on Sunday.

Follow the latest updates: https://t.co/GyPrtEMhNv"
339,2022-03-19 19:54:24,AJENews,"Ukraine's presidency says a total of 6,623 people were evacuated on Saturday from cities across the country through humanitarian corridors.

Follow the latest updates: https://t.co/XZnoXceY2w https://t.co/nBNjfXENuF"
340,2022-03-19 14:44:04,AJENews,"The West must not try to “normalise relations” with Putin after his invasion of Ukraine, British PM Boris Johnson said, calling the crisis a “turning point for the world”.

Follow latest updates: https://t.co/XZnoXceY2w https://t.co/lp8k9hJuLD"
341,2022-03-19 14:39:36,AJENews,"Prime Minister Mateus Morawiecki says Poland has proposed to the European Union that the bloc impose a total ban on trade with Russia. 

Follow latest updates: https://t.co/XZnoXceY2w https://t.co/Itw9oLYwkd"
342,2022-03-19 13:57:23,AJENews,"Ukraine’s President Zelenskyy has warned that continuing the invasion would exact a toll on Russia for “generations.” 

Follow our live coverage of the war in Ukraine: https://t.co/ythfiQqRY0 https://t.co/HyCTxXQlS9"
343,2022-03-18 20:22:19,AJENews,"UPDATE: Biden warns Xi of consequences if it offers support to Russia. 
https://t.co/uPMdB1VWHJ"
344,2022-03-18 19:52:40,AJENews,"UPDATE: Russia claims progress in talks with Kyiv on a neutral Ukraine
https://t.co/uPMdB1VWHJ https://t.co/kIcCLnwbgo"
345,2022-03-18 18:26:59,AJENews,"UPDATE: Putin accuses Ukraine of ‘war crimes’ in Macron call  
https://t.co/uPMdB1VWHJ https://t.co/GLwceguuMU"
346,2022-03-18 16:22:59,AJENews,"UPDATE: US targets Abramovich plane, 99 others over Russia export violations https://t.co/uPMdB1VWHJ https://t.co/dGkoF0NcXv"
347,2022-03-18 15:44:44,AJENews,UPDATE: Ukraine says Russian forces not made fresh advances https://t.co/uPMdB1VWHJ https://t.co/i0G3L6tAOo
348,2022-03-18 14:38:00,AJENews,"Xi says conflicts like Ukraine crisis in no one’s interests.

Follow all the latest updates: 
https://t.co/puMJiR0uO3"
349,2022-03-18 12:12:07,AJENews,"RT @AJEnglish: ""They say time heals, but when it's war, I don't think it works like that.""

Teenager Diana has been documenting her journey…"
350,2022-03-18 07:22:21,AJENews,"RT @AJEnglish: Have you voted today? 👇

Our Twitter account is up for two @ShortyAwards. Help us win the audience vote!

Vote for us here:…"
351,2022-03-17 13:02:45,AJENews,RT @AJEnglish: ⚡️ Russia-Ukraine war updates: March 17 👇 https://t.co/NzCxpS9Sj4
352,2022-03-16 13:53:21,AJENews,RT @AJEnglish: ⚡️ Russia-Ukraine war updates: March 16 👇 https://t.co/37naMV96b1
353,2022-03-16 11:28:51,AJENews,BREAKING: Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori are leaving Iran after lengthy prison terms https://t.co/wWxrLzWT0g https://t.co/lhj3Mg9ZSF
354,2022-03-15 13:38:19,AJENews,RT @AJEnglish: ⚡ Russia-Ukraine war updates: March 15 👇 https://t.co/bypllLb5ES
355,2022-03-15 10:24:34,AJENews,"RT @AJEnglish: An Indian court has upheld a ban on wearing headscarves in class in the southern state of Karnataka, stating the hijab is no…"
356,2022-03-11 20:51:04,AJENews,UPDATE: Biden set to sign bill containing $13.6bn in Ukraine aid https://t.co/0rfFahWd7R https://t.co/p69PNfZyV4
357,2022-03-11 19:57:52,AJENews,UPDATE: YouTube blocks Russian state-funded media channels. globally https://t.co/0rfFahWd7R
358,2022-03-11 16:43:10,AJENews,UPDATE: Biden says US and allies will end normal trade relations with Russia https://t.co/0rfFahWd7R https://t.co/QLcIXGTDXj
359,2022-03-11 15:56:15,AJENews,UPDATE: Mayor estimates two million remain in Kyiv https://t.co/0rfFahWd7R https://t.co/uzHpAwbXz5
360,2022-03-11 13:46:56,AJENews,"UN says 564 civilians killed in Ukraine.

Follow all the latest updates: https://t.co/S0PpsRT6tV"
361,2022-03-11 10:53:11,AJENews,"RT @AJEnglish: Have you voted today? 

Our Twitter account is up for two @ShortyAwards 🎉 Help us win the audience vote.

Vote for us here:…"
362,2022-03-10 19:57:06,AJENews,"Over 400,000 people evacuated from conflict areas: Ukrainian minister

All the latest updates: https://t.co/AfzP8252r8 https://t.co/vok0nZYYGD"
363,2022-03-10 16:53:26,AJENews,"Russia: We have enough oil and gas buyers even with sanctions
 
All the latest updates: https://t.co/AfzP8252r8 https://t.co/oHjVgq24f3"
364,2022-03-10 15:27:48,AJENews,"Putin slams sanctions as ‘illegitimate’ 

All the latest updates: https://t.co/AfzP82mDiG"
365,2022-03-10 14:22:37,AJENews,"Zelenskyy’s top economic adviser says war damage tops $100bn 

All the latest updates: https://t.co/sezGTtNxb7 https://t.co/21qqGwKi6p"
366,2022-03-10 10:41:49,AJENews,"Ukrainian foreign minister Dmytro Kuleba says no agreement on ’24-hour ceasefire’.

All the latest updates: https://t.co/AfzP8252r8 https://t.co/q8GGL1tvoH"
367,2022-03-10 10:14:40,AJENews,"‘No progress’ as top Russia, Ukraine diplomats talk in Turkey https://t.co/KqRxKtpK83 https://t.co/6cN8BrlQZO"
368,2022-03-10 09:18:57,AJENews,"Ukraine is opening seven humanitarian corridors through which civilians can evacuate cities besieged by Russian forces, Deputy Prime Minister Iryna Vereshchuk has said.

Follow all the latest updates: https://t.co/AfzP8252r8 https://t.co/YSUIIK5MOC"
369,2022-03-10 07:50:40,AJENews,"The foreign ministers of Russia and Ukraine are set for face-to-face talks in Turkey.

Follow our live coverage of the war in Ukraine: https://t.co/sezGTtvWjz https://t.co/q88dq5B06q"
370,2022-03-09 19:30:34,AJENews,"RT @AJEnglish: 🚀We've got some exciting news! 

Our Twitter account is up for two @ShortyAwards - and you can help us win the audience vote…"
371,2022-03-09 16:42:25,AJENews,"Ukraine’s president has accused Russian forces of carrying out a “direct strike” on a hospital complex in Mariupol that reportedly houses maternity and childrens wards.

Follow latest updates: https://t.co/2b8TkbCb3T https://t.co/TdVb6lrcRg"
372,2022-03-09 15:25:55,AJENews,"Russia has acknowledged that some conscripts have participated in the war after multiple denials by President Putin, who said only professional soldiers had been deployed.

Follow latest updates: https://t.co/2b8TkbCb3T"
373,2022-03-09 14:33:42,AJENews,"City authorities in the besieged port city of Mariupol are burying their dead in a mass grave, the Associated Press reported. 

Follow our live coverage of the war in Ukraine: https://t.co/ZbHhDFg0lS https://t.co/G5cs68LBSF"
374,2022-03-09 12:24:11,AJENews,RT @AJEnglish: ⚡Russia-Ukraine war updates: 9 March 👇 https://t.co/nk3BGHtXoJ
375,2022-03-08 16:40:24,AJENews,"BREAKING: Russia-Ukraine war - Biden bans US imports of Russian oil and gas
https://t.co/rxvEXjW6oZ https://t.co/rRzFlVVcSa"
376,2022-03-08 14:22:53,AJENews,"RT @AJEnglish: THREAD 👇

It's #InternationalWomensDay. Here are the stories of some of the most inspiring women. 

Abeer Faris, a mental he…"
377,2022-03-07 12:24:24,AJENews,RT @AJEnglish: ⚡Russia-Ukraine war updates: 7 March 👇 https://t.co/xbQiQRugUM
378,2022-03-06 20:44:32,AJENews,"TikTok has announced it is suspending the posting of all video content from Russia in order to keep its employees safe and comply with the country’s new regulations.

Follow the latest updates:  https://t.co/sKdwWAktTk"
379,2022-03-06 14:19:50,AJENews,"BREAKING: A second attempt to evacuate civilians from Mariupol has been halted as pro-Russian separatists and Ukrainian officials trade accusations. 

Follow the latest updates: https://t.co/sKdwWAktTk https://t.co/9jXIhEziQN"
380,2022-03-05 11:53:34,AJENews,"RT @AJEnglish: Residents pick through rubble as air raid sirens wail in the background in the Ukrainian city of Chernihiv, along the border…"
381,2022-03-04 09:28:27,AJENews,At least 30 killed as mosque bombed in northwest Pakistan https://t.co/xUA6iqqmHU https://t.co/CeUY7Jxdjr
382,2022-03-03 20:42:38,AJENews,"UPDATE: US senators propose ban on Russian oil imports
https://t.co/cHKCeQE3NA https://t.co/z61JgJA4RW"
383,2022-03-03 20:17:11,AJENews,UPDATE: Plane carrying Russian nationals held in Canada - Minister. https://t.co/cHKCeQE3NA
384,2022-03-03 20:09:55,AJENews,"Canada raising tariffs on Russia, Belarus over ‘barbaric war’. 
https://t.co/SqtOMeTxVj"
385,2022-03-03 19:48:42,AJENews,UPDATE: US-Russia militaries create communication line https://t.co/cHKCeQE3NA https://t.co/JxkFtY0Oh2
386,2022-03-03 19:42:36,AJENews,"UPDATE: Kyiv, Moscow agree corridors to evacuate civilians.
https://t.co/cHKCeQE3NA"
387,2022-03-03 19:41:31,AJENews,"Putin says Russian operation in Ukraine is going to plan 

Follow latest updates: https://t.co/fASUmX0QWB https://t.co/546Fwy8sH6"
388,2022-03-03 12:32:43,AJENews,RT @AJEnglish: ⚡Russia-Ukraine war updates: 3 March 👇 https://t.co/KqbAFCgWL0
389,2022-03-02 20:18:25,AJENews,"In a rare emergency session, the UN General Assembly has approved a non-binding resolution condemning Russia for the invasion of Ukraine and demanding an immediate withdrawal.

Follow latest updates: https://t.co/S0P0KD6ESW https://t.co/S6KsLl4hdP"
390,2022-03-02 19:12:35,AJENews,"Russia expects Ukrainian officials to arrive in Belarus for the next round of talks on Thursday when a ceasefire is set to be discussed, Russian news agencies report 

Follow latest updates: https://t.co/S0P0KD6ESW"
391,2022-03-02 14:33:58,AJENews,"The EU says it will ban Russian state-controlled media outlets RT and Sputnik for promoting ""systematic disinformation"" over Russia’s invasion of Ukraine.

Follow our live-blog: https://t.co/S0P0KD6ESW"
392,2022-03-02 13:48:25,AJENews,"Russia claims to have captured the southern Ukrainian city of Kherson. Local authorities deny the city has fallen, but say Russian troops have encircled the city. 
Follow the latest updates: https://t.co/iFJ57koViQ https://t.co/E6tr8mQ7Lk"
393,2022-03-01 20:34:10,AJENews,Refugees stream into Hungary amid Russian war on Ukraine. https://t.co/qgH1G6LpOO
394,2022-03-01 20:24:32,AJENews,"UPDATE: Zelenskyy speaks with Biden about sanctions, defence aid https://t.co/7Ca0JbIX9k https://t.co/vGBfulVwy9"
395,2022-03-01 18:59:31,AJENews,"UPDATE: UN head condemns Russia’s use of heavy weapons.
https://t.co/7Ca0JbIX9k"
396,2022-03-01 18:13:56,AJENews,"UPDATE: Missile attack hits Babyn Yar Holocaust memorial: Zelenskyy
https://t.co/7Ca0JbIX9k https://t.co/uOdJBKrb81"
397,2022-03-01 17:54:21,AJENews,"UPDATE: Turkey calls for ceasefire, supports NATO enlargement
https://t.co/7Ca0JbIX9k https://t.co/oDsIjT9tq8"
398,2022-03-01 16:51:07,AJENews,"UPDATE: Russian attack hits Kyiv television tower, Ukrainian official says
https://t.co/7Ca0JbIX9k https://t.co/Kvthu44dbn"
399,2022-03-01 16:24:14,AJENews,UPDATE: UK PM rules out deploying troops to battle Russian forces in Ukraine https://t.co/7Ca0JbIX9k https://t.co/yzeiApUQxX
400,2022-03-01 15:12:51,AJENews,"UPDATE: UN seeks $1.7 bn in humanitarian aid for Ukraine.
https://t.co/7Ca0JbIX9k"
401,2022-03-01 14:33:12,AJENews,"UPDATE: Russia says it will hit security service sites in Kyiv: Reports
https://t.co/7Ca0JbIX9k https://t.co/ciT7BOcUqX"
402,2022-03-01 13:45:12,AJENews,"Make Moscow end its assault, Kyiv asks Beijing.

Follow all the latest updates: 
https://t.co/n6ZuhkS4Ph"
403,2022-03-01 12:18:02,AJENews,"RT @AJEnglish: ⚡Russia-Ukraine war updates: 1 March 👇
https://t.co/LereyN6r4O"
404,2022-02-28 12:13:53,AJENews,"The number of people seeking refuge in other states has risen to 500,000 since Russia invaded Ukraine. Follow the latest updates: https://t.co/W6Q5KfOJ1k https://t.co/s7dZAz8tOV"
405,2022-02-28 10:44:41,AJENews,"Talks between Ukraine and Russia have started at the Belarussian border, a Ukrainian presidential advisor has said. Follow the latest updates: https://t.co/W6Q5KfOJ1k"
406,2022-02-28 09:49:21,AJENews,"NATO member states are “stepping up” their support by providing Ukraine with air-defence missiles and anti-tank weapons, Secretary-General Jens Stoltenberg says. 
Latest updates: https://t.co/W6Q5KfOJ1k https://t.co/Hx2r3dhum6"
407,2022-02-28 08:56:55,AJENews,"UPDATE: Ukrainian officials have arrived for talks with Russia at the Ukraine-Belarus border. 

Latest updates: https://t.co/W6Q5KfOJ1k"
408,2022-02-28 08:51:54,AJENews,Russia’s invasion of Ukraine: List of key events from Day 5 https://t.co/oW7s3n75J2 https://t.co/Xf1r8SIcoA
409,2022-02-28 05:43:23,AJENews,"President Zelenskyy says the next 24 hours are “crucial"" as Russia's invasion of Ukraine enters fifth day. Get all latest updates: https://t.co/W6Q5KfOJ1k https://t.co/uN1iCkbBNc"
410,2022-02-27 14:08:21,AJENews,"BREAKING: Ukraine agrees to hold talks with Russia at Belarus border, Zelenskyy says https://t.co/lso7RTZsP9 https://t.co/cR3hhcynnP"
411,2022-02-27 07:45:31,AJENews,UPDATE: Russian troops enter Ukraine’s Kharkiv: Ukrainian official https://t.co/lso7RTZsP9 https://t.co/hyDvZ1dj7e
412,2022-02-26 11:46:07,AJENews,"UPDATE: About 100,000 people have entered into Poland from Ukraine since Russia launched its invasion. 
Follow the latest updates: https://t.co/peDoOIRfSc https://t.co/kwjk0jWJ6G"
413,2022-02-26 10:25:14,AJENews,"UPDATE: Ukraine says 198 civilians killed in Russian invasion. 

Follow the latest updates: https://t.co/peDoOIRfSc https://t.co/fyuBmA5f53"
414,2022-02-26 09:32:22,AJENews,"UPDATE: President Zelenskyy calls for his country to be admitted to the European Union as Russian troops edge closer to the Ukrainian capital. 

Follow the latest updates: https://t.co/peDoOIRfSc"
415,2022-02-26 08:34:11,AJENews,"UPDATE: Kyiv's mayor says a missile hit an apartment building, but no casualties were immediately reported. Follow the latest updates: https://t.co/GlizIEZ7y7 https://t.co/DPZTJSrcUm"
416,2022-02-26 08:05:31,AJENews,UPDATE: ‘We won’t put down weapons’: Zelenskyy vows to fight on in Kyiv. Follow the latest update: https://t.co/GlizIEZ7y7
417,2022-02-26 05:57:43,AJENews,Missiles rain down across Ukraine as Russian troops push ahead in Kyiv - Get all latest updates as Russia's invasion enters third day: https://t.co/GlizIEZ7y7 https://t.co/wjbEW246vr
418,2022-02-25 20:24:40,AJENews,"UPDATE: Russia - Kyiv proposed to return to the issue of talks on February 26
https://t.co/fTDJBPMhUg https://t.co/jh0MhCQPzK"
419,2022-02-25 19:38:18,AJENews,"UPDATE: Germany to send company of troops to Slovakia to join new NATO battlegroup.
https://t.co/fTDJBPMhUg"
420,2022-02-25 18:20:37,AJENews,"UPDATE: Moscow’s goal is to ‘change’ Ukraine’s government, NATO chief says
https://t.co/fTDJBPMhUg https://t.co/jo8MgTrJqQ"
421,2022-02-25 16:36:43,AJENews,"UPDATE: Ukrainians build makeshift roadblocks to stall Russian advance
https://t.co/fTDJBPMhUg https://t.co/sM1tzKsbN6"
422,2022-02-25 15:58:09,AJENews,"UPDATE: Russia suspended from Council of Europe.
https://t.co/fTDJBPMhUg"
423,2022-02-25 14:59:27,AJENews,"UPDATE: Germany says EU will ‘severely’ sanction Putin, Lavrov
https://t.co/Vo12TMccZT https://t.co/Xk8mNt0tMy"
424,2022-02-25 14:17:15,AJENews,"UPDATE: Ukrainian military vehicles enter Kyiv as Russian assault looms 
https://t.co/fTDJBPMhUg https://t.co/m79pHgBVMI"
425,2022-02-25 13:47:06,AJENews,"UPDATE: Russia ready for talks with Ukraine, Kremlin spokesman says.
https://t.co/Vo12TMccZT"
426,2022-02-25 13:04:13,AJENews,UPDATE: EU threatens Russia with further sanctions. Follow the latest developments: https://t.co/Vo12TMccZT https://t.co/tZEkMpoG21
427,2022-02-25 12:14:23,AJENews,UPDATE: Syria’s Assad offers Putin his backing. Follow the latest updates: https://t.co/Vo12TMccZT https://t.co/hIp3AUOzth
428,2022-02-25 11:21:30,AJENews,"UPDATE: Moscow says Ukraine must lay down arms before talks can take place. 

Follow the latest updates: https://t.co/Vo12TMccZT https://t.co/CVc4uQwOC8"
429,2022-02-25 10:42:30,AJENews,"UPDATE: UEFA shifts Champions League final from St Petersburg to Paris. 

Follow the latest on our live-blog  https://t.co/Vo12TMccZT"
430,2022-02-25 10:15:06,AJENews,"UPDATE: Ukraine says Russia building up more troops in Belarus to assault Kyiv. 
Follow the latest updates: https://t.co/Vo12TMccZT https://t.co/Y3LGB8p4KJ"
431,2022-02-25 09:01:18,AJENews,UPDATE: Ukraine slams ‘horrific’ strikes on Kyiv amid Russian advance https://t.co/Vo12TMccZT
432,2022-02-25 08:38:16,AJENews,UPDATE: Kyiv says Russian forces have struck dozens of civilian sites. Follow our live-blog: https://t.co/Vo12TMccZT https://t.co/7obJMrqqtp
433,2022-02-25 08:32:00,AJENews,Zelenskyy says that he will remain in the country despite Russia marked him as No. 1 target https://t.co/S8RiG9qH7r https://t.co/Lop9krWgFZ
434,2022-02-25 08:23:01,AJENews,UPDATE: ‘No to war!’: Thousands in Russia rally in rare show of dissent https://t.co/ud68MsdiUE https://t.co/KfgYlZXTQe
435,2022-02-25 08:17:44,AJENews,"Ukrainian president appeals for ‘anti-war coalition’ as the country wakes up to the second day of Russia's invasion. 

Follow the latest updates: https://t.co/Vo12TMccZT https://t.co/VbfU7j6F6s"
436,2022-02-24 18:47:40,AJENews,"Chernobyl power plant captured by Russian forces, Ukrainian official says.

Live updates:

https://t.co/e7I7tSa1o4 https://t.co/Am7xIZ9rO1"
437,2022-02-24 18:01:17,AJENews,"Russia says first day of Ukraine invasion ‘successful’

Live updates: 

https://t.co/e7I7tSa1o4 https://t.co/HJ5d6GU7N8"
438,2022-02-24 15:46:07,AJENews,"Battle for Chernobyl rages

Live updates:

https://t.co/e7I7tSa1o4 https://t.co/OctZBaDZV2"
439,2022-02-24 15:39:05,AJENews,"Kyiv mayor imposes curfew on the capital

Live updates: 

https://t.co/e7I7tSa1o4 https://t.co/gnUmMMKUzi"
440,2022-02-24 13:12:51,AJENews,"Russian forces trying to penetrate Kyiv region, border officials say

Live updates:

https://t.co/4qBjp16xz8 https://t.co/03It6jPNfp"
441,2022-02-24 11:45:21,AJENews,"‘Left no other option’: Excerpts of Putin’s speech declaring war

Live updates:

https://t.co/4qBjp16xz8 https://t.co/Io8RDdyAR1"
442,2022-02-24 11:24:29,AJENews,RT @AJEnglish: Watch the moment a missile hit Ivano-Frankivsk airport in western Ukraine after Russian forces launched an attack on the cou…
443,2022-02-24 09:39:35,AJENews,"Timeline: Putin attacks Ukraine – how it happened

https://t.co/XaBlxPuftE https://t.co/nVv6WM0Gh5"
444,2022-02-24 09:28:35,AJENews,RT @AJEnglish: Video images show Russian military vehicles moving across Ukraine’s frontiers with Belarus and annexed Crimea after Russia l…
445,2022-02-24 09:23:50,AJENews,"Dozens of Russian forces killed, Ukraine says

Live updates:

https://t.co/e7I7tSazdC https://t.co/E7JcFPYn2R"
446,2022-02-24 09:07:55,AJENews,"Ukraine asks Turkey to shut Black Sea waterways to Russian warships

Live updates:

https://t.co/e7I7tSazdC https://t.co/Lky3gjYEeB"
447,2022-02-24 09:04:49,AJENews,"RT @AJEnglish: Watch the moment Russia's President Putin announced a military operation in Ukraine’s Donbas region, warning other nations o…"
448,2022-02-24 09:04:43,AJENews,"Belarusian forces not taking part in invasion, Lukashenko claims

Live updates:

https://t.co/e7I7tSazdC"
449,2022-02-24 08:40:39,AJENews,"Russia’s invasion of Ukraine: What we know so far

https://t.co/UOyDyExMvC https://t.co/kXERmntRhF"
450,2022-02-24 08:11:01,AJENews,"Russia-Ukraine: What’s happening in Mariupol?
https://t.co/rJjS6HghUw https://t.co/yp3sHSdyuL"
451,2022-02-24 07:59:19,AJENews,"EU to impose ‘harshest sanctions ever’ on Russia.

Live updates:
https://t.co/4qBjp175oG"
452,2022-02-24 07:58:08,AJENews,Biden vows ‘support’ in call with Ukraine President Zelenskyy https://t.co/0Hh6Rbtw10 https://t.co/Q2Bj8P5FrS
453,2022-02-24 07:52:31,AJENews,"Photos: Russia launches ‘full-scale invasion’ in Ukraine

https://t.co/fD4ENl8IrD https://t.co/8tkbRONSZE"
454,2022-02-24 07:46:30,AJENews,"Russia suspends shipping in the Azov sea: Report 

Live updates:

https://t.co/4qBjp175oG https://t.co/MIfkVwfhRL"
455,2022-02-24 07:22:25,AJENews,RT @AJEnglish: ⭕LIVE: Russia's President Putin has launched a full-scale invasion of Ukraine as Ukrainian President Zelenskyy declares mart…
456,2022-02-24 07:18:27,AJENews,"Queues at cash machines, petrol stations in Mariupol.

Live updates:

https://t.co/4qBjp175oG"
457,2022-02-24 07:02:00,AJENews,"Air raid sirens blaring throughout Kyiv

Live updates:

https://t.co/4qBjp175oG https://t.co/thTsLY4JSa"
458,2022-02-24 06:24:49,AJENews,"Zelenskyy declares martial law, says Ukraine will ‘win https://t.co/4qBjp175oG https://t.co/JIvumTWxUa"
459,2022-02-24 06:04:20,AJENews,World reaction to Putin's 'special military operation' in Ukraine https://t.co/woHt6dZ9kG https://t.co/LU6NzXHwD2
460,2022-02-24 05:45:49,AJENews,"Ukraine leader says Russia attacking ‘our military infrastructure’.

Live updates: 

https://t.co/4qBjp16xz8"
461,2022-02-24 05:01:14,AJENews,"BREAKING: Putin announces military operation, loud explosions heard - Live https://t.co/4qBjp16xz8 https://t.co/KmC79jXexU"
462,2022-02-24 05:00:33,AJENews,BREAKING: Putin orders military operations in eastern Ukraine as UN meets https://t.co/SOChbRve6x https://t.co/XKLxZYg52w
463,2022-02-23 13:15:27,AJENews,"RT @AJEnglish: ⭕ LIVE: President Zelenskyy gives a speech on the Ukraine-Russia crisis.

Follow our blog for the latest updates: https://t.…"
464,2022-02-23 11:05:43,AJENews,BREAKING: Ukraine to declare state of emergency as threat of war looms https://t.co/oXeUHzdQp8 https://t.co/GSctjJl7ri
465,2022-02-23 10:22:11,AJENews,BREAKING: Ukraine’s parliament votes to give permission for civilians to carry firearms https://t.co/oXeUHzdQp8 https://t.co/Oi2B9W6Hyu
466,2022-02-23 10:07:32,AJENews,Russia-Ukraine live updates: Kyiv urges citizens to leave Russia as war fears rise https://t.co/oXeUHzdQp8 https://t.co/7urhxlgDY2
467,2022-02-23 09:59:44,AJENews,Ukrainian lawmakers approve sweeping sanctions on hundreds of Russians - Live https://t.co/oXeUHzdQp8 https://t.co/ApQOVe2H44
468,2022-02-23 07:09:01,AJENews,"BREAKING: Ukraine says one soldier killed, 6 wounded in separatist shelling https://t.co/oXeUHzdQp8 https://t.co/iG0ANE9Dgm"
469,2022-02-23 07:04:30,AJENews,Japan joins sanctions push against Russia - Live https://t.co/oXeUHzdQp8 https://t.co/kcmnjERTi1
470,2022-02-23 05:57:20,AJENews,‘Not peacekeepers at all’: UN chief condemns Russia move https://t.co/oXeUHzdQp8 https://t.co/TQQ1167If8
471,2022-02-22 07:54:41,AJENews,"RT @AJEnglish: Footage shows military vehicles on the outskirts of the rebel-held city of Donetsk in Ukraine, hours after Russia's Presiden…"
472,2022-02-21 07:18:28,AJENews,BREAKING: Fighter jet crashes in Iran’s Tabriz https://t.co/McVf6Ogpyb https://t.co/RSgLaEX5IY
473,2022-02-19 13:59:33,AJENews,BREAKING: At least 13 killed by suicide bomber in central Somalia https://t.co/qkH7bpZfrq https://t.co/ORnmEh7tyX
474,2022-02-11 21:03:50,AJENews,"RT @AJEnglish: Brandon Jackson has been granted parole and will be freed from prison after 25 years.

Join our Twitter Space as we discuss…"
475,2022-02-10 20:02:04,AJENews,"RT @AJEnglish: Brandon Jackson has been in prison in Louisiana for 25 years on a non-unanimous jury conviction, but on Friday he could be f…"
476,2022-02-09 15:44:30,AJENews,BREAKING: UN court orders Uganda to pay $325m in reparations to DR Congo https://t.co/Etm5WS7ahT https://t.co/ntrsBNgjma
477,2022-02-06 11:46:14,AJENews,"RT @AJEnglish: “My heart is aching too much for him.” 

A rescue operation that captured the world’s attention has come to a tragic end.…"
478,2022-02-05 20:52:49,AJENews,BREAKING: Rescuers extract Moroccan boy trapped in a well for 5 days https://t.co/RQ7w43SdUj https://t.co/xJ1z58A7O6
479,2022-02-04 13:08:22,AJENews,RT @AJEnglish: ⚡Here's everything you need to know about the #Beijing2022 Winter Olympics 👇 https://t.co/dvRndgztin
480,2022-02-04 09:39:15,AJENews,"RT @AJEnglish: THREAD 👇

The 2022 Winter Olympics have kicked off under a cloud of COVID restrictions, diplomatic boycotts and questions ov…"
481,2022-02-03 13:37:04,AJENews,RT @AJEnglish: Biden says that the leader of ISIL has been ‘removed from the battlefield’ after a US operation in Syria’s Idlib. At least t…
482,2022-02-03 13:31:40,AJENews,BREAKING: Biden: Raid in Syria has taken ISIL leader ‘off the battlefield’ https://t.co/K2Cf3HgAYe https://t.co/Eh6LcQLbdO
483,2022-02-02 10:46:22,AJENews,BREAKING: Dozens killed in attack on DRC camp for displaced people https://t.co/8V4xE8IuQk https://t.co/8mFWE8UVHz
484,2022-02-01 16:55:22,AJENews,BREAKING: Heavy gunfire heard near presidential palace in Guinea-Bissau https://t.co/0guLkSTJB3 https://t.co/AsKGdpZLfy
485,2022-02-01 09:06:40,AJENews,BREAKING: Israel imposing ‘apartheid’ on Palestinians: Amnesty https://t.co/EGxWK011bf https://t.co/cD2cVWhONB
486,2022-01-31 14:56:39,AJENews,BREAKING: ‘Partygate’ report slams ‘failures of leadership’ in UK https://t.co/vfK2wmms8Z https://t.co/hs6V4RKyus
487,2022-01-28 17:28:51,AJENews,"RT @AJEnglish: THREAD ⬇️

48 bullets in two minutes.

In 2017, a gunman killed six people at a Quebec City mosque. Five years on, the attac…"
488,2022-01-27 06:34:24,AJENews,"BREAKING: Soldier opens fire, kills five guards at Ukraine military plant https://t.co/4vkMXjrTR1 https://t.co/I7tNullfGy"
489,2022-01-24 17:54:14,AJENews,BREAKING: Soldiers say Burkina Faso army has deposed President Kabore https://t.co/3GX0bCKKUh https://t.co/0ivcZ9x6y5
490,2022-01-24 14:06:20,AJENews,RT @AJEnglish: Burkina Faso’s president has been detained in an apparent military coup. Soldiers had earlier carried out mutinies at severa…
491,2022-01-24 10:15:17,AJENews,Burkina Faso President Kabore ‘detained’ by mutinous soldiers https://t.co/P4d6ATrZFi https://t.co/qLhgzzW2S2
492,2022-01-21 01:41:38,AJENews,"At least 17 people confirmed dead, 59 others injured in explosion in western Ghana https://t.co/VIpcRqbDs7 https://t.co/0bnXPtrzXk"
493,2022-01-20 10:49:56,AJENews,BREAKING: Pakistan: Deadly bomb blast targets Lahore’s shopping district https://t.co/bgZROoQX80 https://t.co/NXSErIoGTN
